ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.3759,-17.3065,4.9153,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.459,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 10,135818,2018-11-09 10:16:25:458
-0.8009,-14.0372,3.9708,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.547,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 10,135921,2018-11-09 10:16:25:561
0.085,-6.8917,1.737,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.547,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 10,136018,2018-11-09 10:16:25:658
0.152,-8.4396,1.6712,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.547,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136118,2018-11-09 10:16:25:758
0.5124,-9.2249,1.7154,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,46.889,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136219,2018-11-09 10:16:25:859
0.3783,-9.4296,1.0906,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,46.889,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136318,2018-11-09 10:16:25:958
0.1975,-9.2596,0.9996,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,46.889,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136421,2018-11-09 10:16:26:061
0.3496,-8.1307,0.5148,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,43.413,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136518,2018-11-09 10:16:26:158
1.081,-4.4664,1.4545,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,43.413,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136618,2018-11-09 10:16:26:258
-2.2924,-14.5352,6.444,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,43.413,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136718,2018-11-09 10:16:26:358
0.0263,-18.3671,7.4089,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,43.413,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136818,2018-11-09 10:16:26:458
-1.3862,-11.3365,3.9049,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.591,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,136922,2018-11-09 10:16:26:562
0.395,-3.802,2.5211,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.591,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137018,2018-11-09 10:16:26:658
0.3986,-0.0814,-0.814,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.591,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137118,2018-11-09 10:16:26:758
0.0934,-1.2474,1.3288,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.791,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137219,2018-11-09 10:16:26:859
0.261,-7.4555,3.2561,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.791,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137319,2018-11-09 10:16:26:959
-0.0599,-17.7901,4.8926,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.791,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137418,2018-11-09 10:16:27:058
-2.4169,-13.5919,2.5714,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.242,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137518,2018-11-09 10:16:27:158
0.2466,-7.7129,1.5945,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.242,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137619,2018-11-09 10:16:27:259
0.2215,-9.4188,1.895,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,57.242,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137718,2018-11-09 10:16:27:358
0.1891,-9.0178,0.9565,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.303,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137818,2018-11-09 10:16:27:458
0.2993,-9.5325,0.8871,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.303,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,137918,2018-11-09 10:16:27:558
0.0742,-9.4355,0.5064,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.303,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 9,138018,2018-11-09 10:16:27:658
0.395,-8.7903,0.7757,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.303,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138118,2018-11-09 10:16:27:758
0.097,-6.6643,1.9644,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,44.852,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138218,2018-11-09 10:16:27:858
-1.2641,-6.9779,4.5466,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,44.852,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138318,2018-11-09 10:16:27:958
-1.5323,-17.9481,8.272,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,44.852,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138418,2018-11-09 10:16:28:058
-1.3599,-17.3292,4.1132,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.482,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138519,2018-11-09 10:16:28:159
1.0618,-4.4796,3.6907,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.482,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138620,2018-11-09 10:16:28:260
-0.8092,-0.6285,-0.6716,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.482,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138719,2018-11-09 10:16:28:359
0.2191,-0.3352,-0.5387,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.403,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138818,2018-11-09 10:16:28:458
-0.3424,-2.6288,5.7736,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.403,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,138918,2018-11-09 10:16:28:558
-2.0147,-19.5702,4.44,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.403,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,139018,2018-11-09 10:16:28:658
0.486,-15.3672,3.5279,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.403,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 7,139119,2018-11-09 10:16:28:759
-0.7709,-7.7512,1.5119,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.823,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139219,2018-11-09 10:16:28:859
-0.0048,-9.8557,1.9321,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.823,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139319,2018-11-09 10:16:28:959
-0.1413,-9.3553,1.0175,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.823,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139418,2018-11-09 10:16:29:058
0.3448,-9.493,0.8847,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,47.998,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139518,2018-11-09 10:16:29:158
-0.1604,-8.4803,1.3683,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,47.998,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139619,2018-11-09 10:16:29:259
1.0511,-3.8499,2.0231,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,47.998,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139718,2018-11-09 10:16:29:358
-2.0698,-12.2104,6.262,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.992,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139819,2018-11-09 10:16:29:459
-0.5782,-18.5299,8.0182,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.992,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,139918,2018-11-09 10:16:29:558
-0.8332,-14.868,3.7685,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.992,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,140019,2018-11-09 10:16:29:659
1.737,-5.0949,4.7728,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,68.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 6,140118,2018-11-09 10:16:29:758
-0.5734,-0.6285,-0.3077,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,68.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140219,2018-11-09 10:16:29:859
0.0024,-0.2753,-0.012,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,68.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140318,2018-11-09 10:16:29:958
-0.2705,-4.1982,2.3631,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,68.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140419,2018-11-09 10:16:30:059
-1.8794,-21.6472,5.296,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,47.295,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140518,2018-11-09 10:16:30:158
-0.1508,-15.2942,2.5857,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,47.295,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140619,2018-11-09 10:16:30:259
-0.7889,-7.9045,1.2833,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,47.295,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140718,2018-11-09 10:16:30:358
0.5914,-10.817,1.2893,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,56.931,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140819,2018-11-09 10:16:30:459
-0.2107,-9.1028,0.7865,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,56.931,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,140918,2018-11-09 10:16:30:558
0.3089,-9.7312,1.0008,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,56.931,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141019,2018-11-09 10:16:30:659
-0.164,-8.904,0.7458,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.143,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141118,2018-11-09 10:16:30:758
-0.158,-6.3351,2.8216,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.143,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141218,2018-11-09 10:16:30:858
-2.144,-8.6371,4.1037,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.143,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141318,2018-11-09 10:16:30:958
-1.8244,-17.0946,7.513,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.867,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141418,2018-11-09 10:16:31:058
-2.0794,-20.5818,4.9919,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.867,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141519,2018-11-09 10:16:31:159
-0.1676,-6.1292,3.6583,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.867,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141618,2018-11-09 10:16:31:258
-0.5411,-0.9948,-1.1181,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.03,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141719,2018-11-09 10:16:31:359
0.0048,-0.1688,-0.2251,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.03,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141818,2018-11-09 10:16:31:458
-0.2059,-1.5323,3.3243,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.03,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,141919,2018-11-09 10:16:31:559
-1.409,-16.3033,3.2944,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.03,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142018,2018-11-09 10:16:31:658
0.4609,-18.5431,3.8223,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.469,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142118,2018-11-09 10:16:31:758
-0.4741,-9.493,1.913,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.469,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142219,2018-11-09 10:16:31:859
-0.3699,-5.3211,0.0599,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.469,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142319,2018-11-09 10:16:31:959
-0.4513,-10.8374,0.6009,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,48.441,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142418,2018-11-09 10:16:32:058
0.3077,-9.2296,0.9457,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,48.441,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142519,2018-11-09 10:16:32:159
0.2358,-9.6678,0.3867,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,48.441,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142618,2018-11-09 10:16:32:258
0.2418,-9.5062,0.6393,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,45.246,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142718,2018-11-09 10:16:32:358
-0.7745,-7.2496,2.3343,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,45.246,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142818,2018-11-09 10:16:32:458
-0.0335,-5.7664,1.5862,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,45.246,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,142919,2018-11-09 10:16:32:559
-0.1173,-18.4892,6.359,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 3,143018,2018-11-09 10:16:32:658
-0.7494,-15.1409,3.7733,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143118,2018-11-09 10:16:32:758
0.5183,-4.1515,1.98,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143218,2018-11-09 10:16:32:858
0.2765,-0.7195,-0.6309,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.136,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143319,2018-11-09 10:16:32:959
0.1927,-0.7458,0.753,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.952,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143418,2018-11-09 10:16:33:058
-0.5626,-4.2569,3.4069,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.952,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143518,2018-11-09 10:16:33:158
-0.3998,-19.9174,4.5825,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.952,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143618,2018-11-09 10:16:33:258
0.1305,-13.9031,2.8323,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.094,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143719,2018-11-09 10:16:33:359
-0.5112,-7.2305,1.5012,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.094,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143818,2018-11-09 10:16:33:458
0.723,-9.8665,2.2063,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.094,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,143919,2018-11-09 10:16:33:559
-0.1616,-9.2093,1.172,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.363,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144018,2018-11-09 10:16:33:658
0.2071,-9.2608,1.1923,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.363,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144119,2018-11-09 10:16:33:759
-0.8392,-8.0397,1.6293,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.363,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144218,2018-11-09 10:16:33:858
-1.397,-5.2732,2.1919,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,50.363,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144318,2018-11-09 10:16:33:958
-1.385,-17.0395,8.4827,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,53.838,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144418,2018-11-09 10:16:34:058
-1.0977,-18.9429,4.5226,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,53.838,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144519,2018-11-09 10:16:34:159
1.6987,-5.436,3.2908,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,53.838,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144618,2018-11-09 10:16:34:258
-1.4305,-1.4018,0.3232,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.775,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144719,2018-11-09 10:16:34:359
-0.0239,-0.2131,-0.2167,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.775,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144818,2018-11-09 10:16:34:458
0.0072,-1.2977,2.8647,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.775,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,144918,2018-11-09 10:16:34:558
-1.4533,-15.9574,4.4029,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,46.627,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145018,2018-11-09 10:16:34:658
1.9788,-17.8775,3.3291,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,46.627,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145119,2018-11-09 10:16:34:759
0.1891,-8.9088,1.9201,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,46.627,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145219,2018-11-09 10:16:34:859
-0.7937,-4.3431,1.4305,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.804,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145318,2018-11-09 10:16:34:958
-1.2989,-11.4503,2.4397,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.804,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145418,2018-11-09 10:16:35:058
0.6309,-8.995,0.9218,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.804,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145521,2018-11-09 10:16:35:161
0.1353,-10.1035,0.4094,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,51.804,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145619,2018-11-09 10:16:35:259
0.8392,-9.2668,-0.6692,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,44.574,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145718,2018-11-09 10:16:35:358
0.3041,-9.8043,-0.4872,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,44.574,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145818,2018-11-09 10:16:35:458
0.1915,-9.1351,-0.6692,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,44.574,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,145918,2018-11-09 10:16:35:558
0.5674,-9.5517,-0.7506,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.917,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 2,146021,2018-11-09 10:16:35:661
0.3759,-9.3613,-0.5938,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.917,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 1,146118,2018-11-09 10:16:35:758
0.4166,-9.5397,-0.7446,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,55.917,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 1,146219,2018-11-09 10:16:35:859
0.3998,-9.4427,-0.5698,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.632,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 1,146318,2018-11-09 10:16:35:958
0.4681,-9.6151,-0.4334,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.632,"48° 9‘  48,4003‘‘ N","11° 33‘  32,2044‘‘ E",578.29,NaN,1,32,75.71,0 / 1,146418,2018-11-09 10:16:36:058
